grain,series_id,item_code,label,sb_class,total_qty_hist,model,model_params,rmsse,mase,smape,n_trials,n_backtest_folds,acc_change_vs_prev,forecast_total_4w,p_occurrence_week,routine_weekly,routine_total_4w,bulk_share,w1_2026-06-15,w2_2026-06-22,w3_2026-06-29,w4_2026-07-06,customer,channel
sku,sku::1008094,1008094,교체형,lumpy,142582515.0,sba,{'alpha': 0.3},0.06633067890244242,0.12049039277195654,0.9725192791473948,11,6,-0.45097708802013975,801919.3738606508,0.41956802956712125,61.31915887850467,245.2766355140187,0.9999458629271618,200479.8434651627,200479.8434651627,200479.8434651627,200479.8434651627,,
sku,sku::1007754,1007754,교체형,lumpy,88739229.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.060073928290264984,0.0919844109044586,2.0,11,6,-0.5847631037275748,56944.45697924599,0.01361694793761448,0.0,0.0,1.0,14236.114244811497,14236.114244811497,14236.114244811497,14236.114244811497,,
sku,sku::1008095,1008095,교체형,lumpy,37330377.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.19025885362970166,0.3693246155278294,2.0,11,6,-0.3204609226931129,123239.76290348102,0.03210339349556203,0.0,0.0,1.0,30809.940725870256,30809.940725870256,30809.940725870256,30809.940725870256,,
sku,sku::1008053,1008053,교체형,lumpy,36162129.0,sba,{'alpha': 0.3},0.14463771029702202,0.22759857664660602,0.33187730422640577,11,6,-0.73190147556194,473553.2167538886,0.9737036606708781,93.79289460358798,375.1715784143519,0.9996429690298378,118388.30418847215,118388.30418847215,118388.30418847215,118388.30418847215,,
sku,sku::1009218,1009218,교체형,lumpy,34877645.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0005581806195984877,0.0023617715896764543,2.0,11,6,-0.5847631037275748,780.454492243444,7.761376110158503e-05,0.0,0.0,1.0,195.113623060861,195.113623060861,195.113623060861,195.113623060861,,
sku,sku::1009185,1009185,교체형,lumpy,27750062.0,croston,{'alpha': 0.1},0.17586373797954305,0.5001139606803248,1.4458151037078257,11,6,4.637116937557005,312253.354900271,0.054216436909171974,0.0,0.0,1.0,78063.33872506775,78063.33872506775,78063.33872506775,78063.33872506775,,
sku,sku::1005732,1005732,교체형,lumpy,26778474.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0003034915040267699,0.0011403523744702914,2.0,11,6,,327.01795108142824,2.130915235054923e-05,0.0,0.0,1.0,81.75448777035706,81.75448777035706,81.75448777035706,81.75448777035706,,
sku,sku::2012591,2012591,교체형,lumpy,26586378.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.968634454497454e-06,4.7980351348662464e-06,2.0,11,6,,0.9875760178254654,3.1034710693667233e-07,0.0,0.0,1.0,0.24689400445636636,0.24689400445636636,0.24689400445636636,0.24689400445636636,,
sku,sku::1007583,1007583,교체형,lumpy,23225812.0,sba,{'alpha': 0.3},0.05982021055690234,0.14213292028800886,1.8859208976952042,11,6,-0.27279163797482264,124246.87033415826,0.2576668629804786,101.3625,405.45,0.9997946250490618,31061.717583539565,31061.717583539565,31061.717583539565,31061.717583539565,,
sku,sku::1007570,1007570,교체형,lumpy,20920426.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.448486086608354e-05,0.00012540162137083695,2.0,11,6,,25.11668581498026,2.1414222109443896e-05,0.0,0.0,1.0,6.279171453745065,6.279171453745065,6.279171453745065,6.279171453745065,,
sku,sku::1009437,1009437,교체형,lumpy,19002001.0,sba,{'alpha': 0.05},0.02483499211730356,0.08249479405052197,2.0,11,6,0.01365250896680969,82223.54896046528,0.017966632531684564,0.0,0.0,1.0,20555.88724011632,20555.88724011632,20555.88724011632,20555.88724011632,,
sku,sku::1008279,1008279,교체형,lumpy,17744983.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.006048773272464078,0.010088362535703152,2.0,11,6,-0.5847631037275749,1815.6483902522436,0.0017811455736691053,2.7794624645353947e-06,1.1117849858141579e-05,0.9999307409874667,453.9120975630609,453.9120975630609,453.9120975630609,453.9120975630609,,
sku,sku::1009110,1009110,교체형,lumpy,15356114.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.05939057162908334,0.237196969212353,2.0,11,6,-0.014808538716173998,42726.53197462696,0.003762230232691633,0.0,0.0,1.0,10681.63299365674,10681.63299365674,10681.63299365674,10681.63299365674,,
sku,sku::1007506,1007506,교체형,lumpy,15224600.0,sba,{'alpha': 0.2},0.020442517202315044,0.04497167086943423,0.5116119585143104,11,6,-0.2878982526756191,68175.45987061429,0.1407574844937232,74.7951923076923,299.1807692307692,0.9994951591503225,17043.86496765357,17043.86496765357,17043.86496765357,17043.86496765357,,
sku,sku::1008551,1008551,교체형,lumpy,15128054.0,sba,{'alpha': 0.3},0.6303385642513577,1.7357656399107926,1.2499505624098453,11,6,-0.1016465091220271,501808.2920652429,0.44875035595857093,0.0,0.0,1.0,125452.07301631072,125452.07301631072,125452.07301631072,125452.07301631072,,
sku,sku::2019229,2019229,교체형,lumpy,13324330.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.0906939222028424,5.81501989449155,1.8381339728030417,11,6,-0.8376018177774279,751553.3045260289,0.08379585638821756,0.0,0.0,1.0,187888.32613150723,187888.32613150723,187888.32613150723,187888.32613150723,,
sku,sku::1009592,1009592,교체형,lumpy,13049523.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.140714930814115,4.8152443252459385,0.5017668891866441,11,6,-0.3780854853114841,2291605.5493047945,0.822079500244269,0.0,0.0,1.0,572901.3873261986,572901.3873261986,572901.3873261986,572901.3873261986,,
sku,sku::1007368,1007368,교체형,lumpy,11941564.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.847827522277069e-08,2.8463604515586474e-07,2.0,11,6,,0.03250214642159877,2.1457858564025496e-08,0.0,0.0,1.0,0.008125536605399693,0.008125536605399693,0.008125536605399693,0.008125536605399693,,
sku,sku::2019863,2019863,교체형,lumpy,11607851.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.0952702425468988,7.294985074374966,1.885877684737169,11,6,-0.9988755890944453,615253.2186673314,0.074583031414639,0.0,0.0,1.0,153813.30466683285,153813.30466683285,153813.30466683285,153813.30466683285,,
sku,sku::1006352,1006352,교체형,lumpy,9878619.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0006007676391190114,0.0032480118451975234,2.0,11,6,-0.5847631037275749,312.9083044591915,2.1268559317898332e-05,0.0,0.0,1.0,78.22707611479788,78.22707611479788,78.22707611479788,78.22707611479788,,
sku,sku::1009229,1009229,교체형,lumpy,9728911.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.742902714210287e-05,0.0001674776873247699,2.0,11,6,,16.16361187564049,4.303305755546496e-06,0.0,0.0,1.0,4.040902968910123,4.040902968910123,4.040902968910123,4.040902968910123,,
sku,sku::1007125,1007125,교체형,lumpy,9426289.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.9385951292678694e-07,6.909641571624441e-07,2.0,11,6,,0.07059445394870936,2.7842484852114458e-08,0.0,0.0,1.0,0.01764861348717734,0.01764861348717734,0.01764861348717734,0.01764861348717734,,
sku,sku::1004987,1004987,교체형,lumpy,9352968.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.9037461939758953e-05,0.00013324662775799503,2.0,11,6,,14.61883806666505,1.4793987313476125e-06,0.0,0.0,1.0,3.6547095166662626,3.6547095166662626,3.6547095166662626,3.6547095166662626,,
sku,sku::1007490,1007490,교체형,lumpy,9231326.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.991517588442659e-11,3.5689377083785423e-10,2.0,11,6,,3.8646506056371845e-05,1.0688745666850379e-11,0.0,0.0,1.0,9.661626514092961e-06,9.661626514092961e-06,9.661626514092961e-06,9.661626514092961e-06,,
sku,sku::1009493,1009493,교체형,intermittent,9095400.0,sba,{'alpha': 0.05},0.05447429542367557,0.2516699262443477,2.0,11,6,0.013652508966809473,122490.36238998474,0.011308986969219765,0.0,0.0,1.0,30622.590597496186,30622.590597496186,30622.590597496186,30622.590597496186,,
sku,sku::1007641,1007641,교체형,lumpy,8522599.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.200526993438859e-06,5.084080871703431e-06,2.0,11,6,,0.4110560721712119,2.8605136090892205e-07,0.0,0.0,1.0,0.10276401804280297,0.10276401804280297,0.10276401804280297,0.10276401804280297,,
sku,sku::2017143,2017143,교체형,lumpy,8179467.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.16917207195376e-09,2.159314051836503e-08,2.0,11,6,,0.0017644516643138067,1.8769374312503226e-09,0.0,0.0,1.0,0.00044111291607845166,0.00044111291607845166,0.00044111291607845166,0.00044111291607845166,,
sku,sku::1009226,1009226,교체형,intermittent,6925123.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",8.97710383041141e-06,4.528081977582494e-05,2.0,11,6,,2.6137734513564896,3.2261442570886076e-07,0.0,0.0,1.0,0.6534433628391224,0.6534433628391224,0.6534433628391224,0.6534433628391224,,
sku,sku::1008759,1008759,교체형,lumpy,6581926.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.12937971684565605,0.49459942354439734,1.7381559042411776,11,6,,152444.60237176486,0.0675222636911718,5.983992161168721,23.935968644674883,0.9987869811966892,38111.150592941216,38111.150592941216,38111.150592941216,38111.150592941216,,
sku,sku::1002663,1002663,교체형,intermittent,6523697.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.9001351968440085e-07,5.413900380367516e-07,2.0,11,6,,0.041429645970069075,1.6851184874156632e-08,0.0,0.0,1.0,0.010357411492517269,0.010357411492517269,0.010357411492517269,0.010357411492517269,,
sku,sku::2018626,2018626,교체형,intermittent,5489858.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.3653568700588994,1.0618376815864925,0.6305257605777931,11,6,-0.11724900102881941,429082.26656499156,0.2737016756712949,0.0,0.0,1.0,107270.56664124789,107270.56664124789,107270.56664124789,107270.56664124789,,
sku,sku::1002653,1002653,교체형,intermittent,5216541.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.6424114169855836e-11,4.463689362794227e-11,2.0,11,6,,2.7313903394760884e-06,1.2182071874686775e-12,0.0,0.0,1.0,6.828475848690221e-07,6.828475848690221e-07,6.828475848690221e-07,6.828475848690221e-07,,
sku,sku::1006925,1006925,교체형,lumpy,4461370.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.611147212704037e-07,2.1200893118215475e-06,2.0,11,6,,0.11095058068611047,6.807021305959256e-08,0.0,0.0,1.0,0.027737645171527617,0.027737645171527617,0.027737645171527617,0.027737645171527617,,
sku,sku::1007126,1007126,교체형,lumpy,4361224.0,sba,{'alpha': 0.05},0.05558480912007715,0.21057858323743772,1.9885094775408938,11,6,-0.011918522681060405,38559.09097755574,0.047541664581878335,0.0,0.0,1.0,9639.772744388934,9639.772744388934,9639.772744388934,9639.772744388934,,
sku,sku::1009131,1009131,교체형,lumpy,3860567.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.9592670887119998,3.9848199325135276,1.0177219491541993,11,6,1.5119905178710893,347291.4235693035,0.5495390069531187,0.0,0.0,1.0,86822.85589232587,86822.85589232587,86822.85589232587,86822.85589232587,,
sku,sku::1009217,1009217,교체형,lumpy,3414378.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.15500333650290157,1.33340201125705,0.9411141357405035,11,6,2.281483173088219,754746.5814616594,0.09407744852388511,0.0,0.0,1.0,188686.64536541485,188686.64536541485,188686.64536541485,188686.64536541485,,
sku,sku::1009303,1009303,교체형,lumpy,3134076.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",3.1333633312050444,11.427008217186588,1.3702121134672371,11,6,0.09295524620738604,349088.4108277298,0.28268120884653297,0.0,0.0,1.0,87272.10270693245,87272.10270693245,87272.10270693245,87272.10270693245,,
sku,sku::1008924,1008924,교체형,lumpy,2879137.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0007103473066470391,0.0013526788509208422,2.0,11,6,-0.5847631037275749,33.149843442280556,8.535434184638584e-05,0.0,0.0,1.0,8.287460860570139,8.287460860570139,8.287460860570139,8.287460860570139,,
sku,sku::1007727,1007727,교체형,lumpy,2737806.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.887452085828581e-06,1.7775422410992925e-05,2.0,11,6,,0.31233583763298234,3.8081799104603747e-07,0.0,0.0,1.0,0.07808395940824558,0.07808395940824558,0.07808395940824558,0.07808395940824558,,
sku,sku::2016351,2016351,교체형,lumpy,2730417.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.7488719397851443e-05,4.3029362725166e-05,2.0,11,6,,1.22228210548451,3.5730371094358075e-06,0.0,0.0,1.0,0.3055705263711275,0.3055705263711275,0.3055705263711275,0.3055705263711275,,
sku,sku::2016864,2016864,교체형,lumpy,2599826.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.0764236819279854e-06,2.3024025135294446e-06,2.0,11,6,,0.043362646730586915,3.7655176046839466e-07,0.0,0.0,1.0,0.010840661682646729,0.010840661682646729,0.010840661682646729,0.010840661682646729,,
sku,sku::1008409,1008409,교체형,lumpy,2594017.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.139262175595801e-11,1.5389610872933216e-10,2.0,11,6,,3.149455069940702e-06,2.8278873758440006e-12,0.0,0.0,1.0,7.873637674851755e-07,7.873637674851755e-07,7.873637674851755e-07,7.873637674851755e-07,,
sku,sku::1008537,1008537,교체형,intermittent,2586005.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.2079976325026461e-05,2.5845460071306428e-05,2.0,11,6,,0.6730903655427415,1.3669469078181235e-06,0.0,0.0,1.0,0.16827259138568537,0.16827259138568537,0.16827259138568537,0.16827259138568537,,
sku,sku::2015843,2015843,교체형,lumpy,2584584.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.24582931707314,0.8099194849743987,0.501182825822324,11,6,-0.0776426226641685,134097.1863321331,0.23775125988547538,5419.137151852567,21676.548607410266,0.9222845920271889,33524.296583033276,33524.296583033276,33524.296583033276,33524.296583033276,,
sku,sku::1008354,1008354,교체형,lumpy,2537822.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",6.655352610034374e-07,1.7357702676544083e-06,2.0,11,6,,0.04671071369812241,8.059619542216284e-08,0.0,0.0,1.0,0.011677678424530602,0.011677678424530602,0.011677678424530602,0.011677678424530602,,
sku,sku::1009222,1009222,교체형,lumpy,2386627.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.747597677844568e-05,0.00022097316419756905,2.0,11,6,,6.186304094824224,7.241041430654838e-07,0.0,0.0,1.0,1.546576023706056,1.546576023706056,1.546576023706056,1.546576023706056,,
sku,sku::1008432,1008432,교체형,lumpy,2222517.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.005407053445194669,0.012561150199991706,2.0,11,6,-0.5847631037275749,213.4788813625763,0.000604462981284794,0.0,0.0,1.0,53.36972034064407,53.36972034064407,53.36972034064407,53.36972034064407,,
sku,sku::1009440,1009440,교체형,lumpy,2180518.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.8055534732419174,8.843297921835171,1.0696334549175668,11,6,0.5593184299777827,340296.2133139921,0.709788854646664,0.0,0.0,1.0,85074.05332849802,85074.05332849802,85074.05332849802,85074.05332849802,,
sku,sku::1009130,1009130,교체형,lumpy,2156980.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0022893725839634596,0.009588872504391147,2.0,11,6,-0.5847631037275748,242.6167846519209,0.00020690118095137615,0.0,0.0,1.0,60.65419616298023,60.65419616298023,60.65419616298023,60.65419616298023,,
sku,sku::2016048,2016048,교체형,lumpy,1961938.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.06443148767225e-06,1.2176779625634138e-05,2.0,11,6,,0.1997984641663988,5.968221582281628e-07,2.119705376857948e-05,8.478821507431792e-05,0.9642949981090126,0.0499496160415997,0.0499496160415997,0.0499496160415997,0.0499496160415997,,
sku,sku::2014722,2014722,교체형,lumpy,1931714.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.944058699623881e-06,8.11052757043703e-06,2.0,11,6,,0.18378036624632535,3.8270737603252207e-07,0.0,0.0,1.0,0.04594509156158134,0.04594509156158134,0.04594509156158134,0.04594509156158134,,
sku,sku::1008433,1008433,교체형,lumpy,1886581.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.965652968636941e-11,1.1854245203479096e-10,2.0,11,6,,2.18547600384026e-06,4.791215306141653e-12,0.0,0.0,1.0,5.46369000960065e-07,5.46369000960065e-07,5.46369000960065e-07,5.46369000960065e-07,,
sku,sku::1009129,1009129,교체형,lumpy,1873411.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0012911633132002272,0.005806772048804497,2.0,11,6,-0.5847631037275748,127.6071543460291,0.00019902580560618777,0.0,0.0,1.0,31.901788586507276,31.901788586507276,31.901788586507276,31.901788586507276,,
sku,sku::1008815,1008815,교체형,lumpy,1826971.0,croston,{'alpha': 0.2},0.41778606796893863,1.324983521511465,1.5094564365170913,11,6,-0.04507967763476295,80460.09037580297,0.1336821039848872,0.0,0.0,1.0,20115.022593950744,20115.022593950744,20115.022593950744,20115.022593950744,,
sku,sku::2018035,2018035,교체형,lumpy,1767685.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.19905395997284553,0.5730944451365246,0.5331972250519453,11,6,1.5756486088189274,124973.67842142309,0.1833209525332162,0.0,0.0,1.0,31243.41960535577,31243.41960535577,31243.41960535577,31243.41960535577,,
sku,sku::1009490,1009490,교체형,intermittent,1672945.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0007506444331935689,0.003666872660262116,2.0,11,6,-0.5847631037275748,71.95892588226889,4.659715497864158e-05,0.0,0.0,1.0,17.98973147056722,17.98973147056722,17.98973147056722,17.98973147056722,,
sku,sku::1006395,1006395,교체형,intermittent,1636045.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.372513596231847e-08,3.0769930937792065e-07,2.0,11,6,,0.00590512298180083,1.7507763981046915e-09,0.0,0.0,1.0,0.0014762807454502076,0.0014762807454502076,0.0014762807454502076,0.0014762807454502076,,
sku,sku::2014723,2014723,교체형,lumpy,1611283.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.8362711932523842e-06,3.834713830922511e-06,2.0,11,6,,0.05431026971858742,3.888040916755377e-07,0.0,0.0,1.0,0.013577567429646855,0.013577567429646855,0.013577567429646855,0.013577567429646855,,
sku,sku::2017754,2017754,교체형,lumpy,1569855.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00019747476945694014,0.0006232636480645205,2.0,11,6,,11.181646103407134,6.491546410333084e-05,7.049922271515476e-11,2.8199689086061904e-10,0.9984074962337286,2.7954115258517835,2.7954115258517835,2.7954115258517835,2.7954115258517835,,
sku,sku::1007983,1007983,교체형,lumpy,1560275.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.759582954621659e-06,1.2877270835325816e-05,2.0,11,6,,0.22057190548561162,3.819406771134261e-07,0.0,0.0,1.0,0.055142976371402905,0.055142976371402905,0.055142976371402905,0.055142976371402905,,
sku,sku::1007914,1007914,교체형,lumpy,1546689.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",7.151760872829691e-06,1.803016488347204e-05,2.0,11,6,,0.3021942684422263,1.3530812292423236e-06,0.0,0.0,1.0,0.07554856711055657,0.07554856711055657,0.07554856711055657,0.07554856711055657,,
sku,sku::2017822,2017822,교체형,lumpy,1413997.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.4152105945418003e-06,7.690985202128643e-06,2.0,11,6,,0.11717377798790354,2.480354828995837e-07,0.0,0.0,1.0,0.029293444496975886,0.029293444496975886,0.029293444496975886,0.029293444496975886,,
sku,sku::1008656,1008656,교체형,lumpy,1336431.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.8340149393911153e-06,1.996436506487229e-05,2.0,11,6,,0.3080748009699285,6.042782825420777e-07,0.0,0.0,1.0,0.07701870024248213,0.07701870024248213,0.07701870024248213,0.07701870024248213,,
sku,sku::1009111,1009111,교체형,lumpy,1294780.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.162215872246087e-05,0.00012972022547147658,2.0,11,6,,1.9702024628867547,2.2310917060443433e-06,0.0,0.0,1.0,0.4925506157216887,0.4925506157216887,0.4925506157216887,0.4925506157216887,,
sku,sku::2016908,2016908,교체형,lumpy,1291753.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.539062114005429e-06,1.2366792154228424e-05,2.0,11,6,,0.146458888829083,1.123881123972239e-06,0.0,0.0,1.0,0.03661472220727075,0.03661472220727075,0.03661472220727075,0.03661472220727075,,
sku,sku::1008968,1008968,교체형,lumpy,1241930.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",7.265671830498154e-08,5.865312535380333e-07,2.0,11,6,,0.008544673193467498,1.685055381866e-08,0.0,0.0,1.0,0.0021361682983668745,0.0021361682983668745,0.0021361682983668745,0.0021361682983668745,,
sku,sku::1008434,1008434,교체형,lumpy,1239180.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.8059983449770806,1.6543324484705346,0.9842090446025811,11,6,0.9012519801822596,123839.93548522888,0.5579197454500254,219.06849792000003,876.2739916800001,0.9957851159637825,30959.98387130722,30959.98387130722,30959.98387130722,30959.98387130722,,
sku,sku::1006218,1006218,교체형,lumpy,1187676.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.9556618996599604e-06,2.4053574750941818e-05,2.0,11,6,,0.32934075951371744,6.042784229999659e-07,0.0,0.0,1.0,0.08233518987842936,0.08233518987842936,0.08233518987842936,0.08233518987842936,,
sku,sku::2014724,2014724,교체형,lumpy,1176249.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.12301559674538e-06,1.1949910381015567e-05,2.0,11,6,,0.11622882247436311,5.388178505182391e-07,0.0,0.0,1.0,0.02905720561859078,0.02905720561859078,0.02905720561859078,0.02905720561859078,,
sku,sku::1007730,1007730,교체형,lumpy,1149487.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.230169647195388e-06,1.7045649244014243e-05,2.0,11,6,,0.22325522229379247,4.355758173894563e-07,0.0,0.0,1.0,0.055813805573448116,0.055813805573448116,0.055813805573448116,0.055813805573448116,,
sku,sku::1008168,1008168,교체형,lumpy,1115643.0,croston,{'alpha': 0.1},0.10847876175898018,0.3064610188383252,0.9603795011107202,11,6,0.23163828057928365,23008.94117885805,0.09168503504985867,0.0,0.0,1.0,5752.235294714513,5752.235294714513,5752.235294714513,5752.235294714513,,
sku,sku::1008056,1008056,교체형,lumpy,1096675.0,sba,{'alpha': 0.3},0.04114763971422514,0.23710190394813266,0.9459108312411857,11,6,0.02015113360294464,16438.839656424047,0.04595502639833644,0.0,0.0,1.0,4109.709914106012,4109.709914106012,4109.709914106012,4109.709914106012,,
sku,sku::1008969,1008969,교체형,lumpy,999608.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",7.28243220506783e-08,5.877308625291696e-07,2.0,11,6,,0.006891526020312512,1.685055381866e-08,0.0,0.0,1.0,0.001722881505078128,0.001722881505078128,0.001722881505078128,0.001722881505078128,,
sku,sku::1008923,1008923,교체형,lumpy,935815.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00017020641293558964,0.0007437515147401644,2.0,11,6,,7.718476065414787,2.483817574975881e-05,5.210643070240179e-08,2.0842572280960715e-07,0.997330668989063,1.9296190163536968,1.9296190163536968,1.9296190163536968,1.9296190163536968,,
sku,sku::2016156,2016156,교체형,lumpy,884429.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",6.577396184413829e-13,3.2143741805936346e-12,2.0,11,6,,3.334775374255735e-08,8.842264196114011e-14,0.0,0.0,1.0,8.336938435639337e-09,8.336938435639337e-09,8.336938435639337e-09,8.336938435639337e-09,,
sku,sku::2016637,2016637,교체형,lumpy,883177.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.11640709233621953,0.485942206427251,0.33374069115908117,11,6,-0.42236996541415767,55073.83846675527,0.15809886338781776,0.0,0.0,1.0,13768.459616688817,13768.459616688817,13768.459616688817,13768.459616688817,,
sku,sku::1006758,1006758,교체형,lumpy,827217.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.102373973723866e-12,5.9407959993732e-11,2.0,11,6,,5.764627786093563e-07,7.405168905394707e-13,0.0,0.0,1.0,1.4411569465233908e-07,1.4411569465233908e-07,1.4411569465233908e-07,1.4411569465233908e-07,,
sku,sku::1007870,1007870,교체형,lumpy,802570.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.3389894179119142e-06,5.407207734746103e-06,2.0,11,6,,0.04994413206317955,2.8150267566105907e-07,0.0,0.0,1.0,0.012486033015794887,0.012486033015794887,0.012486033015794887,0.012486033015794887,,
sku,sku::2017835,2017835,교체형,lumpy,769542.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.584901580224847e-07,1.358965681524601e-06,2.0,11,6,,0.009523315179597067,5.4088235751213715e-08,5.809411748283651e-10,2.3237646993134605e-09,0.9980390933828173,0.002380828794899267,0.002380828794899267,0.002380828794899267,0.002380828794899267,,
sku,sku::1009698,1009698,교체형,intermittent,763038.0,sba,{'alpha': 0.05},0.035062953194099925,0.2235962208357111,2.0,11,6,0.013652508966809808,9129.761239012138,0.008371703641691083,0.0,0.0,1.0,2282.4403097530344,2282.4403097530344,2282.4403097530344,2282.4403097530344,,
sku,sku::1009239,1009239,교체형,lumpy,744804.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.4065815760436515e-06,1.5217577344111775e-05,2.0,11,6,,0.13295194602461208,4.849386087745144e-07,0.0,0.0,1.0,0.03323798650615302,0.03323798650615302,0.03323798650615302,0.03323798650615302,,
sku,sku::2016871,2016871,교체형,lumpy,720515.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.000887141874436039,0.005809861269788973,2.0,11,6,-0.5847631037275749,29.344573696415434,2.6605622376989277e-05,0.0,0.0,1.0,7.336143424103859,7.336143424103859,7.336143424103859,7.336143424103859,,
sku,sku::1009431,1009431,교체형,intermittent,704133.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.4653318630402906e-05,7.38847654830371e-05,2.0,11,6,,0.6102626323955476,1.1012896080611676e-06,0.0,0.0,1.0,0.1525656580988869,0.1525656580988869,0.1525656580988869,0.1525656580988869,,
sku,sku::1006360,1006360,교체형,intermittent,698190.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",8.040992563949998e-09,1.8692130690929584e-08,2.0,11,6,,0.0001364185127395533,1.1225430008109644e-09,0.0,0.0,1.0,3.410462818488833e-05,3.410462818488833e-05,3.410462818488833e-05,3.410462818488833e-05,,
sku,sku::2017140,2017140,교체형,lumpy,673487.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.8544290797650464e-06,9.365350126255904e-06,2.0,11,6,,0.07360972061349336,3.760943342713298e-07,0.0,0.0,1.0,0.01840243015337334,0.01840243015337334,0.01840243015337334,0.01840243015337334,,
sku,sku::1008760,1008760,교체형,lumpy,621791.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0002093113665596459,0.0012068369688652207,2.0,11,6,,4.964796572822919,2.188978718057219e-05,0.0,0.0,1.0,1.2411991432057297,1.2411991432057297,1.2411991432057297,1.2411991432057297,,
sku,sku::1009228,1009228,교체형,lumpy,618848.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.010175568692093438,0.06230729613478187,2.0,11,6,-0.5847631037275747,452.30363421402836,0.000604480806898318,0.0,0.0,1.0,113.07590855350709,113.07590855350709,113.07590855350709,113.07590855350709,,
